ID,type,area,length,elevation,pos_x,pos_y,footprint
14,building,112.37999999592313,44.770316930044025,3.2299999999999995,724601.3692329605,6181041.90297206,"[(724604.4800000008, 6181046.0), (724593.4800000008, 6181045.0), (724593.2800000007, 6181038.600000001), (724608.8800000008, 6181038.0), (724609.0800000008, 6181045.0), (724604.4800000008, 6181046.0)]"
15,building,171.02000000091036,51.04071312132429,5.510000000000001,724559.2156254638,6181040.991556544,"[(724557.4800000008, 6181048.600000001), (724553.2800000007, 6181047.800000001), (724553.6800000007, 6181033.2), (724564.4800000008, 6181033.800000001), (724565.6800000007, 6181044.4), (724563.6800000007, 6181048.4), (724557.4800000008, 6181048.600000001)]"
16,building,162.92000000231897,69.65036434490484,3.0299999999999994,724432.5397430239,6181038.317718308,"[(724435.6800000007, 6181052.600000001), (724432.2800000007, 6181051.600000001), (724435.0800000008, 6181045.800000001), (724427.8800000008, 6181045.2), (724428.0800000008, 6181028.0), (724437.2800000007, 6181029.0), (724435.2800000007, 6181046.800000001), (724438.2800000007, 6181049.600000001), (724435.6800000007, 6181052.600000001)]"
17,building,45.759999999902206,39.02242230961036,5.79,724506.9920338003,6181049.223747086,"[(724510.4800000008, 6181053.4), (724508.0800000008, 6181050.4), (724506.0800000008, 6181052.2), (724499.6800000007, 6181045.600000001), (724508.6800000007, 6181046.4), (724510.0800000008, 6181051.0), (724513.4800000008, 6181050.4), (724513.4800000008, 6181053.4), (724510.4800000008, 6181053.4)]"
18,building,35.00000000051223,23.16980314622704,2.4399999999999995,724491.0448761912,6181049.568076191,"[(724489.6800000007, 6181053.4), (724486.8800000008, 6181047.800000001), (724492.8800000008, 6181046.2), (724494.4800000008, 6181048.4), (724494.0800000008, 6181051.600000001), (724489.6800000007, 6181053.4)]"
19,building,9.740000000342262,23.411692889697655,3.5700000000000003,724596.8244216299,6181050.44695414,"[(724595.8800000008, 6181053.600000001), (724595.0800000008, 6181047.4), (724597.6800000007, 6181050.4), (724601.2800000007, 6181047.2), (724595.8800000008, 6181053.600000001)]"
20,building,201.720000006801,96.94082731680068,12.28,724556.3837742093,6181058.11971049,"[(724562.4800000008, 6181065.600000001), (724556.2800000007, 6181063.800000001), (724556.0800000008, 6181059.0), (724558.6800000007, 6181058.600000001), (724556.2800000007, 6181057.600000001), (724548.8800000008, 6181063.600000001), (724550.6800000007, 6181057.2), (724545.2800000007, 6181056.2), (724542.8800000008, 6181061.800000001), (724540.2800000007, 6181059.600000001), (724547.0800000008, 6181051.4), (724550.4800000008, 6181050.2), (724552.0800000008, 6181054.0), (724559.8800000008, 6181052.4), (724570.4800000008, 6181061.4), (724562.4800000008, 6181065.600000001)]"
21,building,24.140000001878942,20.605036789837,11.31,724486.4706103294,6181079.1971831,"[(724486.0800000008, 6181082.800000001), (724482.4800000008, 6181078.0), (724489.0800000008, 6181076.600000001), (724489.8800000008, 6181078.800000001), (724486.0800000008, 6181082.800000001)]"
22,building,537.420000000503,123.3746643844662,13.830000000000002,724633.1526954719,6181065.587607458,"[(724619.4800000008, 6181083.600000001), (724617.8800000008, 6181073.0), (724626.6800000007, 6181071.2), (724625.2800000007, 6181061.600000001), (724630.4800000008, 6181060.600000001), (724628.8800000008, 6181050.4), (724645.4800000008, 6181047.800000001), (724647.0800000008, 6181058.800000001), (724642.4800000008, 6181059.4), (724643.8800000008, 6181068.800000001), (724634.6800000007, 6181070.800000001), (724635.8800000008, 6181081.0), (724619.4800000008, 6181083.600000001)]"
23,building,528.7400000072806,129.17642664842168,2.46,724701.0181624247,6181068.09760563,"[(724695.4800000008, 6181084.4), (724686.0800000008, 6181081.600000001), (724692.4800000008, 6181056.0), (724702.4800000008, 6181058.4), (724700.8800000008, 6181064.800000001), (724705.2800000007, 6181066.0), (724709.4800000008, 6181051.0), (724716.6800000007, 6181053.0), (724710.4800000008, 6181078.600000001), (724698.4800000008, 6181075.2), (724695.4800000008, 6181084.4)]"
24,building,22.40000000008149,19.140582014583295,15.940000000000001,724714.5466666674,6181085.954166667,"[(724714.2800000007, 6181089.2), (724711.4800000008, 6181086.800000001), (724714.2800000007, 6181082.2), (724717.8800000008, 6181086.2), (724714.2800000007, 6181089.2)]"
25,building,383.7400000010291,78.53265691685772,5.8,724447.8513208604,6181078.839974984,"[(724456.0800000008, 6181089.600000001), (724435.4800000008, 6181086.4), (724440.0800000008, 6181068.2), (724459.6800000007, 6181070.800000001), (724456.0800000008, 6181089.600000001)]"
26,building,186.81999999809312,67.50168878639865,2.240000000000001,724580.5754501667,6181086.175634301,"[(724570.6800000007, 6181091.800000001), (724569.0800000008, 6181086.2), (724566.6800000007, 6181087.600000001), (724567.6800000007, 6181083.600000001), (724592.2800000007, 6181081.4), (724593.4800000008, 6181083.2), (724593.4800000008, 6181088.0), (724570.6800000007, 6181091.800000001)]"
27,building,209.68000000524805,74.53257841804799,5.109999999999999,724554.6512768671,6181087.890601552,"[(724564.0800000008, 6181096.4), (724563.4800000008, 6181092.800000001), (724547.4800000008, 6181094.800000001), (724545.6800000007, 6181080.800000001), (724551.2800000007, 6181079.600000001), (724552.6800000007, 6181083.2), (724560.0800000008, 6181080.600000001), (724561.6800000007, 6181086.800000001), (724563.8800000008, 6181086.2), (724563.4800000008, 6181092.0), (724567.4800000008, 6181093.600000001), (724564.0800000008, 6181096.4)]"
28,building,475.4000000007916,93.98969049733783,8.350000000000001,724514.2459655034,6181085.333215537,"[(724513.8800000008, 6181097.2), (724501.8800000008, 6181096.4), (724502.0800000008, 6181090.2), (724505.0800000008, 6181090.0), (724505.4800000008, 6181074.600000001), (724508.4800000008, 6181071.2), (724522.2800000007, 6181074.4), (724522.4800000008, 6181080.800000001), (724526.8800000008, 6181081.0), (724526.4800000008, 6181091.0), (724522.0800000008, 6181091.4), (724521.8800000008, 6181096.800000001), (724513.8800000008, 6181097.2)]"
29,building,19.94000000155298,18.303961054548157,13.69,724566.0206887334,6181114.1033767965,"[(724564.8800000008, 6181116.800000001), (724562.8800000008, 6181112.0), (724568.6800000007, 6181112.2), (724568.0800000008, 6181116.2), (724564.8800000008, 6181116.800000001)]"
30,building,593.4200000149035,131.22947898618418,13.49,724615.5776082154,6181113.701463832,"[(724595.0800000008, 6181123.600000001), (724590.0800000008, 6181120.600000001), (724590.2800000007, 6181113.2), (724602.0800000008, 6181109.600000001), (724602.4800000008, 6181106.600000001), (724607.0800000008, 6181110.2), (724624.4800000008, 6181106.800000001), (724627.0800000008, 6181102.0), (724628.4800000008, 6181105.0), (724642.8800000008, 6181104.600000001), (724638.0800000008, 6181115.800000001), (724595.0800000008, 6181123.600000001)]"
31,building,32.519999997033736,35.96720661060204,3.700000000000001,724552.2594587954,6181119.619762197,"[(724554.2800000007, 6181124.600000001), (724550.8800000008, 6181120.2), (724550.4800000008, 6181123.0), (724548.6800000007, 6181122.4), (724550.4800000008, 6181118.600000001), (724552.0800000008, 6181119.2), (724548.6800000007, 6181116.2), (724549.0800000008, 6181114.800000001), (724555.6800000007, 6181118.600000001), (724554.2800000007, 6181124.600000001)]"
32,building,115.10000000067521,43.0536879102402,6.010000000000001,724523.6962757031,6181126.239038517,"[(724517.4800000008, 6181131.2), (724518.4800000008, 6181121.2), (724529.2800000007, 6181121.0), (724529.4800000008, 6181131.2), (724517.4800000008, 6181131.2)]"
33,building,148.039999998305,48.909393266307276,7.22,724492.1526110065,6181128.329190309,"[(724497.0800000008, 6181136.2), (724485.4800000008, 6181132.800000001), (724487.2800000007, 6181120.600000001), (724498.6800000007, 6181123.600000001), (724497.0800000008, 6181136.2)]"
34,building,249.64000000357862,68.18736816219257,8.98,724432.9831138179,6181124.834043689,"[(724427.6800000007, 6181137.2), (724427.6800000007, 6181113.0), (724439.4800000008, 6181114.2), (724437.2800000007, 6181136.600000001), (724427.6800000007, 6181137.2)]"
35,building,156.71999999976947,85.25735146031133,1.0899999999999999,724561.6598876986,6181135.849804322,"[(724564.6800000007, 6181144.2), (724553.6800000007, 6181143.0), (724554.0800000008, 6181137.2), (724549.8800000008, 6181132.2), (724560.2800000007, 6181137.0), (724566.2800000007, 6181121.800000001), (724569.8800000008, 6181125.4), (724563.6800000007, 6181138.600000001), (724564.0800000008, 6181141.2), (724567.6800000007, 6181138.600000001), (724568.0800000008, 6181141.600000001), (724564.6800000007, 6181144.2)]"
36,building,3286.700000026205,238.57306009906196,12.35,724883.3261540966,6181111.877962292,"[(724907.2800000007, 6181146.800000001), (724848.2800000007, 6181131.800000001), (724862.0800000008, 6181077.0), (724901.6800000007, 6181087.600000001), (724904.6800000007, 6181084.600000001), (724916.6800000007, 6181087.800000001), (724907.4800000008, 6181125.800000001), (724912.2800000007, 6181128.600000001), (724907.2800000007, 6181146.800000001)]"
37,building,154.31999999886145,47.767876320802515,5.720000000000001,724541.2055400042,6181142.408795577,"[(724539.8800000008, 6181149.2), (724534.2800000007, 6181147.600000001), (724536.0800000008, 6181136.2), (724544.4800000008, 6181135.4), (724547.8800000008, 6181137.600000001), (724546.2800000007, 6181149.0), (724539.8800000008, 6181149.2)]"
38,building,101.81999999995577,59.49232446692618,5.080000000000002,724529.1174648079,6181147.811497414,"[(724529.2800000007, 6181156.800000001), (724527.0800000008, 6181151.2), (724530.6800000007, 6181147.0), (724522.2800000007, 6181149.4), (724521.8800000008, 6181146.2), (724531.8800000008, 6181138.600000001), (724532.4800000008, 6181149.800000001), (724535.8800000008, 6181152.2), (724529.2800000007, 6181156.800000001)]"
39,building,186.419999996603,54.88084005877526,6.0200000000000005,724489.4154790266,6181152.649393843,"[(724492.0800000008, 6181159.2), (724481.4800000008, 6181157.600000001), (724481.0800000008, 6181146.4), (724498.6800000007, 6181147.800000001), (724496.4800000008, 6181158.4), (724492.0800000008, 6181159.2)]"
40,building,510.9800000012666,116.04561239313016,13.629999999999999,724578.8485623711,6181148.805130012,"[(724579.2800000007, 6181168.0), (724566.2800000007, 6181166.600000001), (724567.0800000008, 6181154.800000001), (724571.6800000007, 6181154.2), (724572.0800000008, 6181142.600000001), (724576.6800000007, 6181142.4), (724577.0800000008, 6181131.0), (724591.2800000007, 6181131.0), (724590.8800000008, 6181143.0), (724585.4800000008, 6181146.0), (724585.4800000008, 6181155.0), (724580.2800000007, 6181155.800000001), (724579.2800000007, 6181168.0)]"
41,building,740.1999999919674,107.91574962877448,29.320000000000004,724780.1295793935,6181162.204443843,"[(724794.2800000007, 6181176.2), (724762.2800000007, 6181171.0), (724768.8800000008, 6181146.0), (724787.8800000008, 6181150.800000001), (724796.0800000008, 6181158.600000001), (724796.4800000008, 6181174.600000001), (724794.2800000007, 6181176.2)]"
42,building,314.1000000009546,75.69440206415673,9.82,724437.4871866716,6181170.921400827,"[(724435.8800000008, 6181182.4), (724427.4800000008, 6181181.4), (724427.4800000008, 6181167.800000001), (724434.2800000007, 6181167.0), (724435.4800000008, 6181161.0), (724445.4800000008, 6181160.4), (724448.4800000008, 6181162.800000001), (724447.4800000008, 6181173.800000001), (724442.2800000007, 6181174.0), (724435.8800000008, 6181182.4)]"
43,building,104.1000000005588,41.434649841237864,3.0600000000000005,724503.8500288192,6181178.173141211,"[(724507.6800000007, 6181183.600000001), (724498.0800000008, 6181183.0), (724498.6800000007, 6181174.2), (724510.0800000008, 6181172.4), (724507.6800000007, 6181183.600000001)]"
44,building,150.2599999940116,57.14719273451206,5.9799999999999995,724519.9722756117,6181176.154860464,"[(724518.4800000008, 6181184.0), (724514.6800000007, 6181179.600000001), (724515.0800000008, 6181166.800000001), (724521.2800000007, 6181167.4), (724521.0800000008, 6181171.800000001), (724525.0800000008, 6181172.600000001), (724525.8800000008, 6181182.4), (724528.4800000008, 6181182.800000001), (724529.0800000008, 6181183.2), (724518.4800000008, 6181184.0)]"
45,building,193.4200000030757,56.899764357465656,9.760000000000002,724486.2749470935,6181175.24890911,"[(724490.6800000007, 6181184.800000001), (724480.8800000008, 6181183.600000001), (724481.4800000008, 6181176.600000001), (724478.8800000008, 6181175.0), (724479.8800000008, 6181169.600000001), (724486.6800000007, 6181166.2), (724492.8800000008, 6181167.4), (724490.6800000007, 6181184.800000001)]"
46,building,101.70000000223519,41.3702451908957,5.02,724536.9568928228,6181182.782890856,"[(724540.8800000008, 6181189.2), (724528.6800000007, 6181184.4), (724537.0800000008, 6181176.0), (724542.8800000008, 6181180.2), (724540.8800000008, 6181189.2)]"
47,building,766.8399999934736,108.21773406813467,29.360000000000003,724825.5936456113,6181174.36751517,"[(724836.6800000007, 6181189.4), (724806.2800000007, 6181182.0), (724812.4800000008, 6181163.2), (724823.0800000008, 6181159.800000001), (724841.2800000007, 6181164.2), (724840.0800000008, 6181187.600000001), (724836.6800000007, 6181189.4)]"
48,building,729.499999992724,133.6614332900379,12.62,724589.8832899256,6181186.346739777,"[(724613.4800000008, 6181195.800000001), (724564.8800000008, 6181190.0), (724560.8800000008, 6181185.4), (724561.4800000008, 6181180.600000001), (724562.6800000007, 6181178.0), (724573.0800000008, 6181177.4), (724613.4800000008, 6181182.800000001), (724619.0800000008, 6181184.800000001), (724617.0800000008, 6181194.600000001), (724613.4800000008, 6181195.800000001)]"
49,building,767.9599999987846,107.78476550772791,29.41,724878.1635981048,6181188.315084119,"[(724886.0800000008, 6181205.2), (724858.8800000008, 6181194.4), (724866.2800000007, 6181177.2), (724874.8800000008, 6181172.600000001), (724895.0800000008, 6181179.0), (724889.2800000007, 6181203.600000001), (724886.0800000008, 6181205.2)]"
50,building,20.859999999005815,35.67115400674067,2.3899999999999997,724551.3412975398,6181213.27280281,"[(724550.6800000007, 6181220.4), (724552.0800000008, 6181219.2), (724549.8800000008, 6181216.600000001), (724550.4800000008, 6181207.600000001), (724553.2800000007, 6181206.4), (724550.2800000007, 6181214.4), (724552.4800000008, 6181214.4), (724552.4800000008, 6181220.2), (724550.6800000007, 6181220.4)]"
51,building,230.44000000512696,60.53108951387114,8.4,724535.3458103347,6181218.000231441,"[(724540.8800000008, 6181224.4), (724525.2800000007, 6181223.2), (724525.6800000007, 6181212.0), (724542.6800000007, 6181212.0), (724545.6800000007, 6181215.600000001), (724545.0800000008, 6181223.2), (724540.8800000008, 6181224.4)]"
52,building,186.8599999973178,54.736825222045745,6.9,724477.5283856012,6181225.315908523,"[(724475.4800000008, 6181231.4), (724469.4800000008, 6181230.2), (724469.4800000008, 6181219.2), (724485.6800000007, 6181219.800000001), (724485.2800000007, 6181231.4), (724475.4800000008, 6181231.4)]"
53,building,35.280000000498255,27.028687060223326,3.1900000000000004,724807.7149206356,6181229.158730159,"[(724811.8800000008, 6181232.4), (724802.6800000007, 6181229.4), (724803.0800000008, 6181226.0), (724812.8800000008, 6181228.800000001), (724811.8800000008, 6181232.4)]"
54,building,30.63999999955064,34.78732425039941,2.87,724637.9463620547,6181224.8627937315,"[(724636.6800000007, 6181233.0), (724635.0800000008, 6181232.0), (724638.8800000008, 6181217.2), (724640.8800000008, 6181218.2), (724636.6800000007, 6181233.0)]"
55,building,178.02000000116647,65.40969112983377,2.000000000000001,724507.7381732399,6181223.936231884,"[(724511.2800000007, 6181237.0), (724504.4800000008, 6181236.800000001), (724504.0800000008, 6181211.2), (724511.0800000008, 6181211.0), (724511.2800000007, 6181237.0)]"
56,building,38.27999999570195,28.218195709037005,2.84,724805.8723371658,6181235.097109023,"[(724810.0800000008, 6181238.600000001), (724800.2800000007, 6181235.0), (724801.2800000007, 6181231.800000001), (724811.2800000007, 6181234.800000001), (724810.0800000008, 6181238.600000001)]"
57,building,38.08000000095228,27.38387419633492,0.16000000000000014,724547.2633333341,6181234.516666667,"[(724545.0800000008, 6181239.2), (724545.4800000008, 6181229.600000001), (724548.4800000008, 6181229.0), (724549.8800000008, 6181238.800000001), (724545.0800000008, 6181239.2)]"
58,building,148.82000000437955,58.56729521768436,6.5600000000000005,724433.3641911937,6181233.5553644225,"[(724427.2800000007, 6181239.600000001), (724427.2800000007, 6181223.800000001), (724431.0800000008, 6181224.2), (724432.2800000007, 6181231.2), (724441.4800000008, 6181230.600000001), (724441.6800000007, 6181238.800000001), (724427.2800000007, 6181239.600000001)]"
59,building,82.59999999933643,35.968788027650405,0.28999999999999915,724474.7742211471,6181238.755060534,"[(724472.8800000008, 6181243.2), (724469.4800000008, 6181241.800000001), (724469.4800000008, 6181234.800000001), (724480.4800000008, 6181235.0), (724479.6800000007, 6181242.4), (724472.8800000008, 6181243.2)]"
60,building,4191.879999971347,369.8916759342468,31.69,724700.2170691278,6181178.600794235,"[(724678.6800000007, 6181244.0), (724665.0800000008, 6181237.4), (724667.0800000008, 6181226.600000001), (724674.6800000007, 6181227.2), (724676.0800000008, 6181224.600000001), (724670.6800000007, 6181222.2), (724671.0800000008, 6181218.4), (724683.0800000008, 6181165.800000001), (724690.8800000008, 6181154.800000001), (724684.2800000007, 6181152.2), (724691.2800000007, 6181125.800000001), (724743.8800000008, 6181138.4), (724741.4800000008, 6181149.4), (724740.8800000008, 6181146.600000001), (724737.0800000008, 6181148.0), (724729.6800000007, 6181179.4), (724710.6800000007, 6181175.0), (724694.0800000008, 6181243.0), (724684.8800000008, 6181240.800000001), (724685.4800000008, 6181235.2), (724683.0800000008, 6181242.800000001), (724678.6800000007, 6181244.0)]"
61,building,50.42000000293599,35.58651212037672,0.33999999999999986,724482.2753722076,6181245.067936005,"[(724476.4800000008, 6181248.600000001), (724475.6800000007, 6181245.4), (724481.4800000008, 6181245.4), (724481.4800000008, 6181241.2), (724487.2800000007, 6181240.600000001), (724485.4800000008, 6181247.800000001), (724476.4800000008, 6181248.600000001)]"
62,building,29.56000000051921,41.71278397108331,0.79,724509.3384573756,6181261.852593596,"[(724508.4800000008, 6181269.800000001), (724507.4800000008, 6181257.600000001), (724510.6800000007, 6181257.600000001), (724510.8800000008, 6181250.800000001), (724511.0800000008, 6181262.800000001), (724508.4800000008, 6181269.800000001)]"
63,building,2065.340000011262,219.890312133747,24.509999999999998,724754.2702014525,6181234.926016378,"[(724766.0800000008, 6181271.600000001), (724728.2800000007, 6181259.600000001), (724743.6800000007, 6181226.800000001), (724735.2800000007, 6181199.4), (724784.8800000008, 6181215.0), (724764.2800000007, 6181243.4), (724766.0800000008, 6181271.600000001)]"
64,building,53.26000000332483,81.09591289659184,1.9099999999999993,724517.603294531,6181269.138440358,"[(724510.4800000008, 6181273.800000001), (724508.4800000008, 6181271.0), (724513.6800000007, 6181268.800000001), (724512.4800000008, 6181266.800000001), (724526.8800000008, 6181267.0), (724527.0800000008, 6181263.600000001), (724529.2800000007, 6181263.4), (724529.2800000007, 6181268.800000001), (724526.4800000008, 6181268.800000001), (724528.6800000007, 6181267.800000001), (724528.0800000008, 6181265.4), (724527.4800000008, 6181267.4), (724522.6800000007, 6181267.600000001), (724526.0800000008, 6181268.600000001), (724524.8800000008, 6181268.800000001), (724516.6800000007, 6181267.2), (724519.2800000007, 6181268.600000001), (724515.2800000007, 6181268.800000001), (724515.2800000007, 6181273.600000001), (724510.4800000008, 6181273.800000001)]"
65,building,664.8599999977137,163.6306878796362,19.529999999999998,724936.1992772421,6181265.794585326,"[(724960.4800000008, 6181278.800000001), (724934.8800000008, 6181274.0), (724934.8800000008, 6181269.800000001), (724925.4800000008, 6181269.2), (724924.0800000008, 6181266.4), (724908.0800000008, 6181265.0), (724911.6800000007, 6181251.2), (724915.2800000007, 6181256.0), (724916.6800000007, 6181252.4), (724924.4800000008, 6181254.800000001), (724925.0800000008, 6181259.0), (724927.6800000007, 6181255.800000001), (724933.6800000007, 6181256.4), (724934.2800000007, 6181259.800000001), (724944.8800000008, 6181263.2), (724943.2800000007, 6181264.800000001), (724953.2800000007, 6181264.0), (724952.0800000008, 6181267.800000001), (724954.2800000007, 6181264.2), (724963.4800000008, 6181265.4), (724960.4800000008, 6181278.800000001)]"
66,building,331.539999993823,98.12575003052649,5.859999999999999,724476.1716852675,6181271.329432346,"[(724475.4800000008, 6181278.800000001), (724467.0800000008, 6181278.4), (724467.0800000008, 6181270.2), (724466.6800000007, 6181273.600000001), (724466.2800000007, 6181270.0), (724460.8800000008, 6181270.600000001), (724461.0800000008, 6181262.800000001), (724467.4800000008, 6181263.2), (724467.8800000008, 6181265.800000001), (724486.8800000008, 6181265.800000001), (724488.8800000008, 6181262.600000001), (724489.2800000007, 6181278.2), (724475.4800000008, 6181278.800000001)]"
67,building,118.63999999488237,41.50545317137085,7.27,724432.3576579012,6181272.209395369,"[(724429.8800000008, 6181279.2), (724427.0800000008, 6181277.0), (724427.0800000008, 6181267.600000001), (724435.4800000008, 6181265.800000001), (724438.0800000008, 6181267.600000001), (724437.4800000008, 6181276.2), (724429.8800000008, 6181279.2)]"
68,building,23.339999998002313,19.648586124424522,4.7299999999999995,724462.942439304,6181279.883976008,"[(724460.8800000008, 6181283.0), (724460.0800000008, 6181277.800000001), (724465.2800000007, 6181277.600000001), (724466.2800000007, 6181280.800000001), (724460.8800000008, 6181283.0)]"
69,building,27.340000001448207,20.543659067236682,18.38,724505.5837307981,6181281.038185811,"[(724504.6800000007, 6181284.800000001), (724502.8800000008, 6181282.600000001), (724502.6800000007, 6181280.0), (724506.2800000007, 6181277.4), (724509.2800000007, 6181281.0), (724504.6800000007, 6181284.800000001)]"
70,building,1271.5600000025565,196.23411117174322,8.170000000000002,724568.7049939714,6181248.341119046,"[(724567.2800000007, 6181285.4), (724551.6800000007, 6181281.4), (724558.2800000007, 6181261.0), (724555.2800000007, 6181260.4), (724557.8800000008, 6181246.0), (724562.2800000007, 6181232.2), (724565.4800000008, 6181232.600000001), (724569.6800000007, 6181209.800000001), (724572.2800000007, 6181208.0), (724572.2800000007, 6181213.0), (724584.6800000007, 6181215.800000001), (724578.4800000008, 6181243.600000001), (724584.2800000007, 6181250.800000001), (724581.6800000007, 6181255.600000001), (724573.0800000008, 6181259.4), (724567.2800000007, 6181285.4)]"
71,building,40.17999999769265,25.514340282633704,9.120000000000001,724491.8125369179,6181282.930313588,"[(724490.2800000007, 6181287.2), (724487.4800000008, 6181282.0), (724492.4800000008, 6181278.800000001), (724496.6800000007, 6181283.4), (724490.2800000007, 6181287.2)]"
72,building,297.5199999976507,81.77144128641685,12.010000000000002,724987.9437581794,6181282.361311284,"[(724999.0800000008, 6181291.2), (724975.2800000007, 6181286.2), (724978.6800000007, 6181272.600000001), (724980.2800000007, 6181272.600000001), (724980.4800000008, 6181272.800000001), (724980.8800000008, 6181272.800000001), (724981.0800000008, 6181273.0), (724981.2800000007, 6181273.0), (724981.4800000008, 6181273.2), (724981.6800000007, 6181273.2), (724982.0800000008, 6181273.4), (724981.0800000008, 6181277.2), (724984.0800000008, 6181273.4), (724992.2800000007, 6181278.2), (724999.8800000008, 6181277.4), (724999.0800000008, 6181291.2)]"
73,building,3096.8799999719763,310.31459792715253,0.3500000000000014,724834.1166769146,6181266.836351855,"[(724858.6800000007, 6181300.800000001), (724846.4800000008, 6181296.800000001), (724845.8800000008, 6181288.0), (724824.8800000008, 6181290.0), (724772.4800000008, 6181274.0), (724775.8800000008, 6181263.4), (724813.6800000007, 6181272.2), (724814.0800000008, 6181264.600000001), (724815.8800000008, 6181268.0), (724824.0800000008, 6181250.4), (724825.4800000008, 6181228.4), (724841.4800000008, 6181233.800000001), (724854.6800000007, 6181246.600000001), (724862.2800000007, 6181245.600000001), (724874.8800000008, 6181250.2), (724865.6800000007, 6181268.2), (724858.6800000007, 6181300.800000001)]"
74,building,371.7400000007264,97.39914143317904,23.26,724906.9024135156,6181304.102641631,"[(724916.0800000008, 6181316.600000001), (724908.2800000007, 6181313.800000001), (724903.8800000008, 6181308.4), (724900.6800000007, 6181313.0), (724892.8800000008, 6181310.600000001), (724896.0800000008, 6181307.4), (724899.2800000007, 6181291.0), (724905.4800000008, 6181292.800000001), (724909.2800000007, 6181299.600000001), (724914.4800000008, 6181296.4), (724920.0800000008, 6181298.4), (724914.8800000008, 6181312.0), (724917.2800000007, 6181313.2), (724916.0800000008, 6181316.600000001)]"
75,building,130.67999999993947,45.572606142651914,7.02,724495.2486154482,6181310.200061218,"[(724495.4800000008, 6181316.600000001), (724490.6800000007, 6181315.4), (724488.4800000008, 6181304.4), (724500.6800000007, 6181304.600000001), (724500.8800000008, 6181316.4), (724495.4800000008, 6181316.600000001)]"
76,building,162.35999999629334,55.46585518433187,6.140000000000001,724467.8830549403,6181316.455415947,"[(724464.0800000008, 6181325.0), (724460.2800000007, 6181313.2), (724467.2800000007, 6181308.600000001), (724473.6800000007, 6181308.600000001), (724470.8800000008, 6181311.800000001), (724477.0800000008, 6181319.600000001), (724464.0800000008, 6181325.0)]"
77,building,378.7200000011083,95.02045189578978,24.490000000000002,724944.9499795812,6181316.450126743,"[(724955.2800000007, 6181329.600000001), (724942.6800000007, 6181321.0), (724939.4800000008, 6181326.0), (724931.6800000007, 6181323.2), (724937.4800000008, 6181304.2), (724944.2800000007, 6181306.2), (724947.6800000007, 6181312.0), (724952.8800000008, 6181309.2), (724959.0800000008, 6181311.2), (724954.0800000008, 6181324.600000001), (724955.2800000007, 6181329.600000001)]"
78,building,719.6000000030967,155.54898658166604,12.3,724564.0948267564,6181315.528714101,"[(724586.8800000008, 6181330.0), (724577.4800000008, 6181328.2), (724577.6800000007, 6181321.0), (724571.8800000008, 6181320.0), (724545.8800000008, 6181317.4), (724544.6800000007, 6181325.2), (724537.4800000008, 6181324.4), (724537.2800000007, 6181306.2), (724590.2800000007, 6181310.0), (724586.8800000008, 6181330.0)]"
79,building,186.8800000021281,139.79594230422174,3.2300000000000004,724507.7913085063,6181311.610751999,"[(724490.6800000007, 6181331.4), (724485.8800000008, 6181329.0), (724484.2800000007, 6181327.4), (724484.2800000007, 6181326.800000001), (724493.0800000008, 6181329.800000001), (724502.2800000007, 6181324.2), (724502.8800000008, 6181299.800000001), (724506.8800000008, 6181301.600000001), (724507.2800000007, 6181307.600000001), (724508.0800000008, 6181304.0), (724517.8800000008, 6181304.0), (724517.8800000008, 6181314.600000001), (724507.4800000008, 6181314.600000001), (724507.4800000008, 6181307.800000001), (724504.0800000008, 6181307.4), (724504.2800000007, 6181323.800000001), (724490.6800000007, 6181331.4)]"
80,building,53.899999997613484,29.60777033142105,7.550000000000001,724429.7727396421,6181332.195027831,"[(724430.2800000007, 6181337.0), (724426.8800000008, 6181336.800000001), (724426.8800000008, 6181327.4), (724432.6800000007, 6181327.800000001), (724432.8800000008, 6181336.0), (724430.2800000007, 6181337.0)]"
81,building,387.9000000007218,97.03965778641161,22.54,724980.6267663492,6181328.477583569,"[(724990.6800000007, 6181341.0), (724982.2800000007, 6181338.4), (724981.6800000007, 6181334.0), (724977.8800000008, 6181332.4), (724975.0800000008, 6181337.600000001), (724966.8800000008, 6181335.2), (724973.2800000007, 6181316.0), (724980.0800000008, 6181318.2), (724982.0800000008, 6181323.2), (724988.8800000008, 6181320.800000001), (724994.6800000007, 6181323.0), (724989.6800000007, 6181335.600000001), (724990.6800000007, 6181341.0)]"
82,building,673.0800000002887,124.6835370065603,11.959999999999997,724553.1067803736,6181345.250862702,"[(724573.0800000008, 6181358.0), (724564.0800000008, 6181357.4), (724545.2800000007, 6181349.2), (724539.0800000008, 6181349.800000001), (724531.0800000008, 6181345.2), (724529.2800000007, 6181342.600000001), (724532.0800000008, 6181333.600000001), (724537.2800000007, 6181334.4), (724538.0800000008, 6181331.600000001), (724576.0800000008, 6181346.0), (724578.8800000008, 6181344.2), (724573.0800000008, 6181358.0)]"
83,building,961.7799999999045,141.3312563282336,23.94,724649.200568114,6181334.778006059,"[(724648.8800000008, 6181362.600000001), (724632.8800000008, 6181357.4), (724639.2800000007, 6181343.2), (724636.4800000008, 6181340.4), (724646.6800000007, 6181308.800000001), (724666.8800000008, 6181315.4), (724648.8800000008, 6181362.600000001)]"
